date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:31:59	2624/2624	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:01:58%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Four-services&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedad9f	(from https://www.anjali-khanna.in/our-services)
11:32:00	5793/5793	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:01:59%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/35	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/35.json	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:01	2513/2513	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:00%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fescorts-gallery	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed57fe.json	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:01	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:01%20GMT	https://www.anjali-khanna.in/?p=35	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index5c90.html	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:02	2618/2618	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:02:01%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fescorts-gallery&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed61f0	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:02	96308/96308	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-1.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-1.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:03	74625/74625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-2.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-2.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:04	75304/75304	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-3.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-3.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:06	137512/137512	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-4.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-4.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:06	91385/91385	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-5.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-5.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:07	110625/110625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-6.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-6.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:08	110269/110269	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-7.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-7.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:09	78525/78525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-8.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-8.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:10	27738/27738	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Sep%202019%2008:30:43%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-9.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/gallery/gallery-9.jpg	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:12	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:11%20GMT	http://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.60.delayed	(from https://www.anjali-khanna.in/escorts-gallery)
11:32:13	6323/6323	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:12%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/36	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/36.json	(from https://www.anjali-khanna.in/rate)
11:32:14	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:13%20GMT	https://www.anjali-khanna.in/?p=36	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index0d0b.html	(from https://www.anjali-khanna.in/rate)
11:32:14	2464/2464	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:13%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Frate	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed09e6.json	(from https://www.anjali-khanna.in/rate)
11:32:15	2569/2569	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:02:14%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Frate&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed1435	(from https://www.anjali-khanna.in/rate)
11:32:16	2215/2215	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:15%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/1438	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/1438.json	(from https://www.anjali-khanna.in/hotels)
11:32:17	2274/2274	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:16%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed1a17.json	(from https://www.anjali-khanna.in/hotels)
11:32:17	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:17%20GMT	https://www.anjali-khanna.in/?p=1438	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index5c93.html	(from https://www.anjali-khanna.in/hotels)
11:32:18	2369/2369	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:02:17%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fhotels&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedbe99	(from https://www.anjali-khanna.in/hotels)
11:32:19	11674/11674	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:18%20GMT	https://www.anjali-khanna.in/hotels/the-vedic-village-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/the-vedic-village-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:19	104033/104033	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Jan%202020%2008:51:25%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2020/01/kolkata-hotel-escorts.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2020/01/kolkata-hotel-escorts.jpg	(from https://www.anjali-khanna.in/hotels)
11:32:21	9764/9764	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:20%20GMT	https://www.anjali-khanna.in/hotels/the-westin-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/the-westin-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:22	23318/23318	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Sep%202019%2007:03:21%20GMT	https://www.anjali-khanna.in/wp-content/themes/escorts/assets/images/no-image.png	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/themes/escorts/assets/images/no-image.png	(from https://www.anjali-khanna.in/hotels)
11:32:22	8261/8261	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:21%20GMT	https://www.anjali-khanna.in/hotels/novotel-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/novotel-hotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:24	8248/8248	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:23%20GMT	https://www.anjali-khanna.in/hotels/pride-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/pride-hotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:25	8343/8343	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:24%20GMT	https://www.anjali-khanna.in/hotels/hindustan-international-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/hindustan-international-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:26	8265/8265	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:25%20GMT	https://www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/itc-sonar-bangla-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:27	8212/8212	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:26%20GMT	https://www.anjali-khanna.in/hotels/taj-bengal-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/taj-bengal-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:28	8241/8241	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:27%20GMT	https://www.anjali-khanna.in/hotels/the-park-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/the-park-hotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:29	8274/8274	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:28%20GMT	https://www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/jw-marriott-hotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:30	8250/8250	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:29%20GMT	https://www.anjali-khanna.in/hotels/hyatt-regency-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/hyatt-regency-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:31	8295/8295	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:30%20GMT	https://www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/the-oberoi-grand-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:32	8371/8371	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:31%20GMT	https://www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/the-lalit-great-eastern-kolkata-5-star.html	(from https://www.anjali-khanna.in/hotels)
11:32:33	8255/8255	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:32%20GMT	https://www.anjali-khanna.in/hotels/vivanta-hotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/vivanta-hotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:34	8277/8277	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:33%20GMT	https://www.anjali-khanna.in/hotels/hotel-swissotel-kolkata	/home/faisal/Desktop/anjali/www.anjali-khanna.in/hotels/hotel-swissotel-kolkata.html	(from https://www.anjali-khanna.in/hotels)
11:32:35	22165/22165	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:34%20GMT	https://www.anjali-khanna.in/blogs/page/2	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blogs/page/2.html	(from https://www.anjali-khanna.in/blogs)
11:32:35	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:35%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/blogs)
11:32:36	45602/45602	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2011:29:11%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2018/02/bollywood-escorts-In-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2018/02/bollywood-escorts-In-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:38	87814/87814	---M--	200	added ('OK')	image/jpeg	date:Wed,%2025%20Sep%202019%2012:11:56%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2018/02/russian-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2018/02/russian-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:38	92085/92085	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Mar%202018%2005:08:32%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/10/air-hostess-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/10/air-hostess-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:39	94833/94833	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Mar%202018%2013:12:02%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/10/celebrity-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/10/celebrity-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:40	63439/63439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2006:02:29%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/10/kolkata-call-girls.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/10/kolkata-call-girls.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:41	45294/45294	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:49:49%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/09/independent-call-girls-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/09/independent-call-girls-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:43	79018/79018	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:45:17%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/09/high-profile-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/09/high-profile-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:43	72515/72515	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:43:08%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/09/housewife-escort-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/09/housewife-escort-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:44	63646/63646	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Mar%202018%2009:05:56%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/09/VIP-escorts-in-Kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/09/VIP-escorts-in-Kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:45	93384/93384	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Mar%202018%2003:47:02%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/09/Escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/09/Escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:46	94258/94258	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:37:04%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/escort-service-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/escort-service-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:47	62777/62777	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:34:39%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/independent-kolkata-escorts.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/independent-kolkata-escorts.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:48	67989/67989	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:33:03%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/kolkata-escort-girls.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/kolkata-escort-girls.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:49	89734/89734	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:30:48%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/call-girls-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/call-girls-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:51	82013/82013	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2007:49:40%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/college-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/college-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:51	92543/92543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:39:48%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/genuine-escort-agency-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/genuine-escort-agency-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:52	84142/84142	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Oct%202019%2005:38:25%20GMT	https://www.anjali-khanna.in/wp-content/uploads/2017/08/female-escorts-in-kolkata.jpg	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-content/uploads/2017/08/female-escorts-in-kolkata.jpg	(from https://www.anjali-khanna.in/blogs)
11:32:54	5412/5412	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:53%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/pages/38	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/pages/38.json	(from https://www.anjali-khanna.in/contact-us)
11:32:55	2489/2489	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:54%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fcontact-us	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedbd38.json	(from https://www.anjali-khanna.in/contact-us)
11:32:55	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:55%20GMT	https://www.anjali-khanna.in/?p=38	/home/faisal/Desktop/anjali/www.anjali-khanna.in/indexb93f.html	(from https://www.anjali-khanna.in/contact-us)
11:32:56	2598/2598	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:02:55%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fcontact-us&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed6f30	(from https://www.anjali-khanna.in/contact-us)
11:32:57	6388/6388	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:56%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/posts/228	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/posts/228.json	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:32:58	2794/2794	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:02:57%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fescorts-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embedc586.json	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:32:59	2940/2940	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:02:58%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fescorts-in-kolkata.html&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embededa9	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:32:59	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:02:58%20GMT	https://www.anjali-khanna.in/?p=228	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index6eea.html	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:33:00	0/-1	---M--	301	error ('')			http://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.91.delayed	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:33:00	0/-1	---M--	301	error ('')			http://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.92.delayed	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:33:00	22150/22150	---MCZ	200	added ('OK')	text/html	date:Thu,%2011%20Feb%202021%2006:02:59%20GMT	https://www.anjali-khanna.in/blog	/home/faisal/Desktop/anjali/www.anjali-khanna.in/blog.html	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:33:00	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:03:00%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/escorts-in-kolkata.html)
11:33:02	6021/6021	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:03:01%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/posts/368	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/posts/368.json	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:03	2684/2684	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:03:02%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fkolkata-call-girls.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embede95c.json	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:03	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:03:03%20GMT	https://www.anjali-khanna.in/?p=368	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index5ee4.html	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:04	2831/2831	---MCZ	200	added ('OK')	text/xml	date:Thu,%2011%20Feb%202021%2006:03:03%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fkolkata-call-girls.html&format=xml	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embeda61f	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:04	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:03:04%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:05	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:03:05%20GMT	https://www.anjali-khanna.in/kolkata-escorts.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/kolkata-escorts.html	(from https://www.anjali-khanna.in/kolkata-call-girls.html)
11:33:07	6809/6809	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:03:06%20GMT	https://www.anjali-khanna.in/wp-json/wp/v2/posts/14	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/wp/v2/posts/14.json	(from https://www.anjali-khanna.in/call-girls-in-kolkata.html)
11:33:09	2699/2699	---MCZ	200	added ('OK')	application/json	date:Thu,%2011%20Feb%202021%2006:03:07%20GMT	https://www.anjali-khanna.in/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.anjali-khanna.in%2Fcall-girls-in-kolkata.html	/home/faisal/Desktop/anjali/www.anjali-khanna.in/wp-json/oembed/1.0/embed15a3.json	(from https://www.anjali-khanna.in/call-girls-in-kolkata.html)
11:33:09	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Feb%202021%2006:03:08%20GMT	https://www.anjali-khanna.in/?p=14	/home/faisal/Desktop/anjali/www.anjali-khanna.in/index0b69.html	(from https://www.anjali-khanna.in/call-girls-in-kolkata.html)
